"","lon","lat"
"2825",-115.751860907804,43.7506721952614
"2826",-115.251860907804,43.7506721952614
"2827",-114.751860907804,43.7506721952614
"2828",-114.251860907804,43.7506721952614
"2829",-113.751860907804,43.7506721952614
"2830",-113.251860907804,43.7506721952614
"2831",-112.751860907804,43.7506721952614
"2834",-111.251860907804,43.7506721952614
"2836",-110.251860907804,43.7506721952614
"2838",-109.251860907804,43.7506721952614
"2839",-108.751860907804,43.7506721952614
"2840",-108.251860907804,43.7506721952614
"2841",-107.751860907804,43.7506721952614
"2842",-107.251860907804,43.7506721952614
"2843",-106.751860907804,43.7506721952614
"2844",-106.251860907804,43.7506721952614
"2845",-105.751860907804,43.7506721952614
"2846",-105.251860907804,43.7506721952614
"2847",-104.751860907804,43.7506721952614
"2848",-104.251860907804,43.7506721952614
"2849",-103.751860907804,43.7506721952614
"2850",-103.251860907804,43.7506721952614
"2851",-102.751860907804,43.7506721952614
"2852",-102.251860907804,43.7506721952614
"2853",-101.751860907804,43.7506721952614
"2854",-101.251860907804,43.7506721952614
"2855",-100.751860907804,43.7506721952614
"2856",-100.251860907804,43.7506721952614
"2857",-99.751860907804,43.7506721952614
"2858",-99.251860907804,43.7506721952614
"2859",-98.751860907804,43.7506721952614
"2860",-98.251860907804,43.7506721952614
"2861",-97.751860907804,43.7506721952614
"2864",-96.251860907804,43.7506721952614
"2865",-95.751860907804,43.7506721952614
"2867",-94.751860907804,43.7506721952614
"2868",-94.251860907804,43.7506721952614
"2869",-93.751860907804,43.7506721952614
"2872",-92.2518609078039,43.7506721952614
"2873",-91.7518609078039,43.7506721952614
"2876",-90.2518609078039,43.7506721952614
"2885",-85.7518609078039,43.7506721952614
"2886",-85.2518609078039,43.7506721952614
"2889",-83.7518609078039,43.7506721952614
"2890",-83.2518609078039,43.7506721952614
"2891",-82.7518609078039,43.7506721952614
"2893",-81.7518609078039,43.7506721952614
"2894",-81.2518609078039,43.7506721952614
"2895",-80.7518609078039,43.7506721952614
"2902",-77.2518609078039,43.7506721952614
"2904",-76.2518609078039,43.7506721952614
"2905",-75.7518609078039,43.7506721952614
"2906",-75.2518609078039,43.7506721952614
"2908",-74.2518609078039,43.7506721952614
"2909",-73.7518609078039,43.7506721952614
"2914",-71.2518609078039,43.7506721952614
"2915",-70.7518609078039,43.7506721952614
"2917",-69.7518609078039,43.7506721952614
"2925",-65.7518609078039,43.7506721952614
"2926",-65.2518609078039,43.7506721952614
"2927",-64.7518609078039,43.7506721952614
"2949",-123.751860907804,43.2506721952614
"2951",-122.751860907804,43.2506721952614
"2952",-122.251860907804,43.2506721952614
"2953",-121.751860907804,43.2506721952614
"2954",-121.251860907804,43.2506721952614
"2955",-120.751860907804,43.2506721952614
"2956",-120.251860907804,43.2506721952614
"2957",-119.751860907804,43.2506721952614
"2958",-119.251860907804,43.2506721952614
"2960",-118.251860907804,43.2506721952614
"2961",-117.751860907804,43.2506721952614
"2962",-117.251860907804,43.2506721952614
"2963",-116.751860907804,43.2506721952614
"2964",-116.251860907804,43.2506721952614
"2965",-115.751860907804,43.2506721952614
"2966",-115.251860907804,43.2506721952614
"2967",-114.751860907804,43.2506721952614
"2969",-113.751860907804,43.2506721952614
"2970",-113.251860907804,43.2506721952614
"2971",-112.751860907804,43.2506721952614
"2972",-112.251860907804,43.2506721952614
"2973",-111.751860907804,43.2506721952614
"2975",-110.751860907804,43.2506721952614
"2976",-110.251860907804,43.2506721952614
"2977",-109.751860907804,43.2506721952614
"2978",-109.251860907804,43.2506721952614
"2979",-108.751860907804,43.2506721952614
"2980",-108.251860907804,43.2506721952614
"2981",-107.751860907804,43.2506721952614
"2982",-107.251860907804,43.2506721952614
"2983",-106.751860907804,43.2506721952614
"2984",-106.251860907804,43.2506721952614
"2985",-105.751860907804,43.2506721952614
"2986",-105.251860907804,43.2506721952614
"2987",-104.751860907804,43.2506721952614
"2988",-104.251860907804,43.2506721952614
"2989",-103.751860907804,43.2506721952614
"2990",-103.251860907804,43.2506721952614
"2991",-102.751860907804,43.2506721952614
"2992",-102.251860907804,43.2506721952614
"2993",-101.751860907804,43.2506721952614
"2994",-101.251860907804,43.2506721952614
"2995",-100.751860907804,43.2506721952614
"2996",-100.251860907804,43.2506721952614
"2997",-99.751860907804,43.2506721952614
"2998",-99.251860907804,43.2506721952614
"2999",-98.751860907804,43.2506721952614
"3000",-98.251860907804,43.2506721952614
"3001",-97.751860907804,43.2506721952614
"3002",-97.251860907804,43.2506721952614
"3003",-96.751860907804,43.2506721952614
"3004",-96.251860907804,43.2506721952614
"3005",-95.751860907804,43.2506721952614
"3007",-94.751860907804,43.2506721952614
"3008",-94.251860907804,43.2506721952614
"3009",-93.751860907804,43.2506721952614
"3010",-93.2518609078039,43.2506721952614
"3011",-92.7518609078039,43.2506721952614
"3012",-92.2518609078039,43.2506721952614
"3015",-90.7518609078039,43.2506721952614
"3025",-85.7518609078039,43.2506721952614
"3026",-85.2518609078039,43.2506721952614
"3027",-84.7518609078039,43.2506721952614
"3028",-84.2518609078039,43.2506721952614
"3030",-83.2518609078039,43.2506721952614
"3031",-82.7518609078039,43.2506721952614
"3032",-82.2518609078039,43.2506721952614
"3034",-81.2518609078039,43.2506721952614
"3039",-78.7518609078039,43.2506721952614
"3042",-77.2518609078039,43.2506721952614
"3043",-76.7518609078039,43.2506721952614
"3047",-74.7518609078039,43.2506721952614
"3052",-72.2518609078039,43.2506721952614
"3054",-71.2518609078039,43.2506721952614
"3089",-123.751860907804,42.7506721952614
"3090",-123.251860907804,42.7506721952614
"3091",-122.751860907804,42.7506721952614
"3092",-122.251860907804,42.7506721952614
"3093",-121.751860907804,42.7506721952614
"3094",-121.251860907804,42.7506721952614
"3096",-120.251860907804,42.7506721952614
"3097",-119.751860907804,42.7506721952614
"3098",-119.251860907804,42.7506721952614
"3100",-118.251860907804,42.7506721952614
"3101",-117.751860907804,42.7506721952614
"3102",-117.251860907804,42.7506721952614
"3103",-116.751860907804,42.7506721952614
"3104",-116.251860907804,42.7506721952614
"3106",-115.251860907804,42.7506721952614
"3110",-113.251860907804,42.7506721952614
"3113",-111.751860907804,42.7506721952614
"3114",-111.251860907804,42.7506721952614
"3116",-110.251860907804,42.7506721952614
"3117",-109.751860907804,42.7506721952614
"3118",-109.251860907804,42.7506721952614
"3120",-108.251860907804,42.7506721952614
"3121",-107.751860907804,42.7506721952614
"3122",-107.251860907804,42.7506721952614
"3123",-106.751860907804,42.7506721952614
"3125",-105.751860907804,42.7506721952614
"3126",-105.251860907804,42.7506721952614
"3127",-104.751860907804,42.7506721952614
"3128",-104.251860907804,42.7506721952614
"3129",-103.751860907804,42.7506721952614
"3130",-103.251860907804,42.7506721952614
"3131",-102.751860907804,42.7506721952614
"3132",-102.251860907804,42.7506721952614
"3133",-101.751860907804,42.7506721952614
"3134",-101.251860907804,42.7506721952614
"3135",-100.751860907804,42.7506721952614
"3136",-100.251860907804,42.7506721952614
"3137",-99.751860907804,42.7506721952614
"3138",-99.251860907804,42.7506721952614
"3139",-98.751860907804,42.7506721952614
"3140",-98.251860907804,42.7506721952614
"3141",-97.751860907804,42.7506721952614
"3143",-96.751860907804,42.7506721952614
"3144",-96.251860907804,42.7506721952614
"3145",-95.751860907804,42.7506721952614
"3146",-95.251860907804,42.7506721952614
"3147",-94.751860907804,42.7506721952614
"3148",-94.251860907804,42.7506721952614
"3149",-93.751860907804,42.7506721952614
"3150",-93.2518609078039,42.7506721952614
"3151",-92.7518609078039,42.7506721952614
"3153",-91.7518609078039,42.7506721952614
"3156",-90.2518609078039,42.7506721952614
"3165",-85.7518609078039,42.7506721952614
"3167",-84.7518609078039,42.7506721952614
"3173",-81.7518609078039,42.7506721952614
"3182",-77.2518609078039,42.7506721952614
"3185",-75.7518609078039,42.7506721952614
"3188",-74.2518609078039,42.7506721952614
"3194",-71.2518609078039,42.7506721952614
"3228",-124.251860907804,42.2506721952614
"3229",-123.751860907804,42.2506721952614
"3232",-122.251860907804,42.2506721952614
"3234",-121.251860907804,42.2506721952614
"3235",-120.751860907804,42.2506721952614
"3236",-120.251860907804,42.2506721952614
"3238",-119.251860907804,42.2506721952614
"3239",-118.751860907804,42.2506721952614
"3240",-118.251860907804,42.2506721952614
"3241",-117.751860907804,42.2506721952614
"3242",-117.251860907804,42.2506721952614
"3243",-116.751860907804,42.2506721952614
"3244",-116.251860907804,42.2506721952614
"3245",-115.751860907804,42.2506721952614
"3246",-115.251860907804,42.2506721952614
"3247",-114.751860907804,42.2506721952614
"3248",-114.251860907804,42.2506721952614
"3249",-113.751860907804,42.2506721952614
"3250",-113.251860907804,42.2506721952614
"3251",-112.751860907804,42.2506721952614
"3252",-112.251860907804,42.2506721952614
"3253",-111.751860907804,42.2506721952614
"3254",-111.251860907804,42.2506721952614
"3255",-110.751860907804,42.2506721952614
"3256",-110.251860907804,42.2506721952614
"3257",-109.751860907804,42.2506721952614
"3258",-109.251860907804,42.2506721952614
"3259",-108.751860907804,42.2506721952614
"3260",-108.251860907804,42.2506721952614
"3261",-107.751860907804,42.2506721952614
"3262",-107.251860907804,42.2506721952614
"3263",-106.751860907804,42.2506721952614
"3264",-106.251860907804,42.2506721952614
"3265",-105.751860907804,42.2506721952614
"3266",-105.251860907804,42.2506721952614
"3267",-104.751860907804,42.2506721952614
"3268",-104.251860907804,42.2506721952614
"3269",-103.751860907804,42.2506721952614
"3270",-103.251860907804,42.2506721952614
"3271",-102.751860907804,42.2506721952614
"3272",-102.251860907804,42.2506721952614
"3273",-101.751860907804,42.2506721952614
"3274",-101.251860907804,42.2506721952614
"3275",-100.751860907804,42.2506721952614
"3276",-100.251860907804,42.2506721952614
"3277",-99.751860907804,42.2506721952614
"3278",-99.251860907804,42.2506721952614
"3279",-98.751860907804,42.2506721952614
"3280",-98.251860907804,42.2506721952614
"3281",-97.751860907804,42.2506721952614
"3283",-96.751860907804,42.2506721952614
"3285",-95.751860907804,42.2506721952614
"3286",-95.251860907804,42.2506721952614
"3287",-94.751860907804,42.2506721952614
"3288",-94.251860907804,42.2506721952614
"3290",-93.2518609078039,42.2506721952614
"3291",-92.7518609078039,42.2506721952614
"3292",-92.2518609078039,42.2506721952614
"3294",-91.2518609078039,42.2506721952614
"3317",-79.7518609078039,42.2506721952614
"3319",-78.7518609078039,42.2506721952614
"3321",-77.7518609078039,42.2506721952614
"3322",-77.2518609078039,42.2506721952614
"3326",-75.2518609078039,42.2506721952614
"3327",-74.7518609078039,42.2506721952614
"3328",-74.2518609078039,42.2506721952614
"3369",-123.751860907804,41.7506721952614
"3370",-123.251860907804,41.7506721952614
"3371",-122.751860907804,41.7506721952614
"3374",-121.251860907804,41.7506721952614
"3375",-120.751860907804,41.7506721952614
"3376",-120.251860907804,41.7506721952614
"3377",-119.751860907804,41.7506721952614
"3378",-119.251860907804,41.7506721952614
"3379",-118.751860907804,41.7506721952614
"3380",-118.251860907804,41.7506721952614
"3381",-117.751860907804,41.7506721952614
"3382",-117.251860907804,41.7506721952614
"3383",-116.751860907804,41.7506721952614
"3384",-116.251860907804,41.7506721952614
"3385",-115.751860907804,41.7506721952614
"3386",-115.251860907804,41.7506721952614
"3387",-114.751860907804,41.7506721952614
"3388",-114.251860907804,41.7506721952614
"3389",-113.751860907804,41.7506721952614
"3390",-113.251860907804,41.7506721952614
"3391",-112.751860907804,41.7506721952614
"3392",-112.251860907804,41.7506721952614
"3394",-111.251860907804,41.7506721952614
"3395",-110.751860907804,41.7506721952614
"3396",-110.251860907804,41.7506721952614
"3397",-109.751860907804,41.7506721952614
"3399",-108.751860907804,41.7506721952614
"3400",-108.251860907804,41.7506721952614
"3401",-107.751860907804,41.7506721952614
"3402",-107.251860907804,41.7506721952614
"3403",-106.751860907804,41.7506721952614
"3404",-106.251860907804,41.7506721952614
"3405",-105.751860907804,41.7506721952614
"3406",-105.251860907804,41.7506721952614
"3407",-104.751860907804,41.7506721952614
"3408",-104.251860907804,41.7506721952614
"3410",-103.251860907804,41.7506721952614
"3411",-102.751860907804,41.7506721952614
"3412",-102.251860907804,41.7506721952614
"3413",-101.751860907804,41.7506721952614
"3414",-101.251860907804,41.7506721952614
"3415",-100.751860907804,41.7506721952614
"3416",-100.251860907804,41.7506721952614
"3417",-99.751860907804,41.7506721952614
"3418",-99.251860907804,41.7506721952614
"3419",-98.751860907804,41.7506721952614
"3421",-97.751860907804,41.7506721952614
"3422",-97.251860907804,41.7506721952614
"3423",-96.751860907804,41.7506721952614
"3424",-96.251860907804,41.7506721952614
"3425",-95.751860907804,41.7506721952614
"3426",-95.251860907804,41.7506721952614
"3427",-94.751860907804,41.7506721952614
"3428",-94.251860907804,41.7506721952614
"3430",-93.2518609078039,41.7506721952614
"3431",-92.7518609078039,41.7506721952614
"3432",-92.2518609078039,41.7506721952614
"3434",-91.2518609078039,41.7506721952614
"3437",-89.7518609078039,41.7506721952614
"3438",-89.2518609078039,41.7506721952614
"3439",-88.7518609078039,41.7506721952614
"3445",-85.7518609078039,41.7506721952614
"3459",-78.7518609078039,41.7506721952614
"3460",-78.2518609078039,41.7506721952614
"3461",-77.7518609078039,41.7506721952614
"3463",-76.7518609078039,41.7506721952614
"3508",-124.251860907804,41.2506721952614
"3509",-123.751860907804,41.2506721952614
"3510",-123.251860907804,41.2506721952614
"3512",-122.251860907804,41.2506721952614
"3513",-121.751860907804,41.2506721952614
"3515",-120.751860907804,41.2506721952614
"3516",-120.251860907804,41.2506721952614
"3517",-119.751860907804,41.2506721952614
"3518",-119.251860907804,41.2506721952614
"3519",-118.751860907804,41.2506721952614
"3520",-118.251860907804,41.2506721952614
"3521",-117.751860907804,41.2506721952614
"3522",-117.251860907804,41.2506721952614
"3523",-116.751860907804,41.2506721952614
"3524",-116.251860907804,41.2506721952614
"3525",-115.751860907804,41.2506721952614
"3526",-115.251860907804,41.2506721952614
"3527",-114.751860907804,41.2506721952614
"3528",-114.251860907804,41.2506721952614
"3529",-113.751860907804,41.2506721952614
"3530",-113.251860907804,41.2506721952614
"3531",-112.751860907804,41.2506721952614
"3533",-111.751860907804,41.2506721952614
"3535",-110.751860907804,41.2506721952614
"3536",-110.251860907804,41.2506721952614
"3537",-109.751860907804,41.2506721952614
"3538",-109.251860907804,41.2506721952614
"3539",-108.751860907804,41.2506721952614
"3540",-108.251860907804,41.2506721952614
"3541",-107.751860907804,41.2506721952614
"3542",-107.251860907804,41.2506721952614
"3543",-106.751860907804,41.2506721952614
"3544",-106.251860907804,41.2506721952614
"3546",-105.251860907804,41.2506721952614
"3548",-104.251860907804,41.2506721952614
"3549",-103.751860907804,41.2506721952614
"3550",-103.251860907804,41.2506721952614
"3551",-102.751860907804,41.2506721952614
"3552",-102.251860907804,41.2506721952614
"3553",-101.751860907804,41.2506721952614
"3554",-101.251860907804,41.2506721952614
"3555",-100.751860907804,41.2506721952614
"3556",-100.251860907804,41.2506721952614
"3557",-99.751860907804,41.2506721952614
"3559",-98.751860907804,41.2506721952614
"3560",-98.251860907804,41.2506721952614
"3561",-97.751860907804,41.2506721952614
"3562",-97.251860907804,41.2506721952614
"3563",-96.751860907804,41.2506721952614
"3564",-96.251860907804,41.2506721952614
"3566",-95.251860907804,41.2506721952614
"3567",-94.751860907804,41.2506721952614
"3568",-94.251860907804,41.2506721952614
"3569",-93.751860907804,41.2506721952614
"3570",-93.2518609078039,41.2506721952614
"3571",-92.7518609078039,41.2506721952614
"3572",-92.2518609078039,41.2506721952614
"3573",-91.7518609078039,41.2506721952614
"3576",-90.2518609078039,41.2506721952614
"3577",-89.7518609078039,41.2506721952614
"3587",-84.7518609078039,41.2506721952614
"3589",-83.7518609078039,41.2506721952614
"3596",-80.2518609078039,41.2506721952614
"3597",-79.7518609078039,41.2506721952614
"3604",-76.2518609078039,41.2506721952614
"3606",-75.2518609078039,41.2506721952614
"3650",-123.251860907804,40.7506721952614
"3653",-121.751860907804,40.7506721952614
"3654",-121.251860907804,40.7506721952614
"3655",-120.751860907804,40.7506721952614
"3656",-120.251860907804,40.7506721952614
"3657",-119.751860907804,40.7506721952614
"3658",-119.251860907804,40.7506721952614
"3659",-118.751860907804,40.7506721952614
"3660",-118.251860907804,40.7506721952614
"3661",-117.751860907804,40.7506721952614
"3662",-117.251860907804,40.7506721952614
"3663",-116.751860907804,40.7506721952614
"3664",-116.251860907804,40.7506721952614
"3666",-115.251860907804,40.7506721952614
"3667",-114.751860907804,40.7506721952614
"3668",-114.251860907804,40.7506721952614
"3669",-113.751860907804,40.7506721952614
"3670",-113.251860907804,40.7506721952614
"3671",-112.751860907804,40.7506721952614
"3672",-112.251860907804,40.7506721952614
"3674",-111.251860907804,40.7506721952614
"3675",-110.751860907804,40.7506721952614
"3676",-110.251860907804,40.7506721952614
"3677",-109.751860907804,40.7506721952614
"3678",-109.251860907804,40.7506721952614
"3679",-108.751860907804,40.7506721952614
"3680",-108.251860907804,40.7506721952614
"3681",-107.751860907804,40.7506721952614
"3682",-107.251860907804,40.7506721952614
"3683",-106.751860907804,40.7506721952614
"3685",-105.751860907804,40.7506721952614
"3688",-104.251860907804,40.7506721952614
"3689",-103.751860907804,40.7506721952614
"3690",-103.251860907804,40.7506721952614
"3691",-102.751860907804,40.7506721952614
"3692",-102.251860907804,40.7506721952614
"3693",-101.751860907804,40.7506721952614
"3694",-101.251860907804,40.7506721952614
"3695",-100.751860907804,40.7506721952614
"3696",-100.251860907804,40.7506721952614
"3697",-99.751860907804,40.7506721952614
"3698",-99.251860907804,40.7506721952614
"3699",-98.751860907804,40.7506721952614
"3700",-98.251860907804,40.7506721952614
"3701",-97.751860907804,40.7506721952614
"3702",-97.251860907804,40.7506721952614
"3704",-96.251860907804,40.7506721952614
"3705",-95.751860907804,40.7506721952614
"3707",-94.751860907804,40.7506721952614
"3708",-94.251860907804,40.7506721952614
"3710",-93.2518609078039,40.7506721952614
"3711",-92.7518609078039,40.7506721952614
"3712",-92.2518609078039,40.7506721952614
"3713",-91.7518609078039,40.7506721952614
"3715",-90.7518609078039,40.7506721952614
"3716",-90.2518609078039,40.7506721952614
"3720",-88.2518609078039,40.7506721952614
"3721",-87.7518609078039,40.7506721952614
"3723",-86.7518609078039,40.7506721952614
"3724",-86.2518609078039,40.7506721952614
"3725",-85.7518609078039,40.7506721952614
"3726",-85.2518609078039,40.7506721952614
"3727",-84.7518609078039,40.7506721952614
"3729",-83.7518609078039,40.7506721952614
"3734",-81.2518609078039,40.7506721952614
"3739",-78.7518609078039,40.7506721952614
"3744",-76.2518609078039,40.7506721952614
"3788",-124.251860907804,40.2506721952614
"3789",-123.751860907804,40.2506721952614
"3790",-123.251860907804,40.2506721952614
"3791",-122.751860907804,40.2506721952614
"3793",-121.751860907804,40.2506721952614
"3795",-120.751860907804,40.2506721952614
"3797",-119.751860907804,40.2506721952614
"3798",-119.251860907804,40.2506721952614
"3799",-118.751860907804,40.2506721952614
"3800",-118.251860907804,40.2506721952614
"3801",-117.751860907804,40.2506721952614
"3802",-117.251860907804,40.2506721952614
"3803",-116.751860907804,40.2506721952614
"3804",-116.251860907804,40.2506721952614
"3805",-115.751860907804,40.2506721952614
"3807",-114.751860907804,40.2506721952614
"3808",-114.251860907804,40.2506721952614
"3809",-113.751860907804,40.2506721952614
"3810",-113.251860907804,40.2506721952614
"3811",-112.751860907804,40.2506721952614
"3812",-112.251860907804,40.2506721952614
"3814",-111.251860907804,40.2506721952614
"3815",-110.751860907804,40.2506721952614
"3816",-110.251860907804,40.2506721952614
"3817",-109.751860907804,40.2506721952614
"3819",-108.751860907804,40.2506721952614
"3820",-108.251860907804,40.2506721952614
"3821",-107.751860907804,40.2506721952614
"3822",-107.251860907804,40.2506721952614
"3823",-106.751860907804,40.2506721952614
"3824",-106.251860907804,40.2506721952614
"3828",-104.251860907804,40.2506721952614
"3830",-103.251860907804,40.2506721952614
"3831",-102.751860907804,40.2506721952614
"3832",-102.251860907804,40.2506721952614
"3833",-101.751860907804,40.2506721952614
"3834",-101.251860907804,40.2506721952614
"3835",-100.751860907804,40.2506721952614
"3836",-100.251860907804,40.2506721952614
"3837",-99.751860907804,40.2506721952614
"3838",-99.251860907804,40.2506721952614
"3839",-98.751860907804,40.2506721952614
"3840",-98.251860907804,40.2506721952614
"3841",-97.751860907804,40.2506721952614
"3842",-97.251860907804,40.2506721952614
"3843",-96.751860907804,40.2506721952614
"3844",-96.251860907804,40.2506721952614
"3845",-95.751860907804,40.2506721952614
"3848",-94.251860907804,40.2506721952614
"3850",-93.2518609078039,40.2506721952614
"3851",-92.7518609078039,40.2506721952614
"3852",-92.2518609078039,40.2506721952614
"3853",-91.7518609078039,40.2506721952614
"3858",-89.2518609078039,40.2506721952614
"3862",-87.2518609078039,40.2506721952614
"3864",-86.2518609078039,40.2506721952614
"3865",-85.7518609078039,40.2506721952614
"3866",-85.2518609078039,40.2506721952614
"3868",-84.2518609078039,40.2506721952614
"3872",-82.2518609078039,40.2506721952614
"3877",-79.7518609078039,40.2506721952614
"3880",-78.2518609078039,40.2506721952614
"3881",-77.7518609078039,40.2506721952614
"3929",-123.751860907804,39.7506721952614
"3930",-123.251860907804,39.7506721952614
"3931",-122.751860907804,39.7506721952614
"3932",-122.251860907804,39.7506721952614
"3934",-121.251860907804,39.7506721952614
"3935",-120.751860907804,39.7506721952614
"3936",-120.251860907804,39.7506721952614
"3937",-119.751860907804,39.7506721952614
"3938",-119.251860907804,39.7506721952614
"3939",-118.751860907804,39.7506721952614
"3940",-118.251860907804,39.7506721952614
"3941",-117.751860907804,39.7506721952614
"3942",-117.251860907804,39.7506721952614
"3943",-116.751860907804,39.7506721952614
"3944",-116.251860907804,39.7506721952614
"3945",-115.751860907804,39.7506721952614
"3946",-115.251860907804,39.7506721952614
"3947",-114.751860907804,39.7506721952614
"3948",-114.251860907804,39.7506721952614
"3949",-113.751860907804,39.7506721952614
"3951",-112.751860907804,39.7506721952614
"3952",-112.251860907804,39.7506721952614
"3953",-111.751860907804,39.7506721952614
"3954",-111.251860907804,39.7506721952614
"3955",-110.751860907804,39.7506721952614
"3956",-110.251860907804,39.7506721952614
"3957",-109.751860907804,39.7506721952614
"3958",-109.251860907804,39.7506721952614
"3959",-108.751860907804,39.7506721952614
"3960",-108.251860907804,39.7506721952614
"3961",-107.751860907804,39.7506721952614
"3962",-107.251860907804,39.7506721952614
"3963",-106.751860907804,39.7506721952614
"3964",-106.251860907804,39.7506721952614
"3965",-105.751860907804,39.7506721952614
"3968",-104.251860907804,39.7506721952614
"3969",-103.751860907804,39.7506721952614
"3970",-103.251860907804,39.7506721952614
"3971",-102.751860907804,39.7506721952614
"3972",-102.251860907804,39.7506721952614
"3973",-101.751860907804,39.7506721952614
"3974",-101.251860907804,39.7506721952614
"3975",-100.751860907804,39.7506721952614
"3976",-100.251860907804,39.7506721952614
"3977",-99.751860907804,39.7506721952614
"3978",-99.251860907804,39.7506721952614
"3979",-98.751860907804,39.7506721952614
"3980",-98.251860907804,39.7506721952614
"3981",-97.751860907804,39.7506721952614
"3982",-97.251860907804,39.7506721952614
"3983",-96.751860907804,39.7506721952614
"3984",-96.251860907804,39.7506721952614
"3985",-95.751860907804,39.7506721952614
"3986",-95.251860907804,39.7506721952614
"3988",-94.251860907804,39.7506721952614
"3989",-93.751860907804,39.7506721952614
"3991",-92.7518609078039,39.7506721952614
"3992",-92.2518609078039,39.7506721952614
"3993",-91.7518609078039,39.7506721952614
"3996",-90.2518609078039,39.7506721952614
"3998",-89.2518609078039,39.7506721952614
"4000",-88.2518609078039,39.7506721952614
"4003",-86.7518609078039,39.7506721952614
"4005",-85.7518609078039,39.7506721952614
"4009",-83.7518609078039,39.7506721952614
"4010",-83.2518609078039,39.7506721952614
"4013",-81.7518609078039,39.7506721952614
"4014",-81.2518609078039,39.7506721952614
"4015",-80.7518609078039,39.7506721952614
"4018",-79.2518609078039,39.7506721952614
"4020",-78.2518609078039,39.7506721952614
"4023",-76.7518609078039,39.7506721952614
"4071",-122.751860907804,39.2506721952614
"4072",-122.251860907804,39.2506721952614
"4074",-121.251860907804,39.2506721952614
"4075",-120.751860907804,39.2506721952614
"4076",-120.251860907804,39.2506721952614
"4078",-119.251860907804,39.2506721952614
"4080",-118.251860907804,39.2506721952614
"4081",-117.751860907804,39.2506721952614
"4082",-117.251860907804,39.2506721952614
"4083",-116.751860907804,39.2506721952614
"4084",-116.251860907804,39.2506721952614
"4085",-115.751860907804,39.2506721952614
"4086",-115.251860907804,39.2506721952614
"4087",-114.751860907804,39.2506721952614
"4088",-114.251860907804,39.2506721952614
"4089",-113.751860907804,39.2506721952614
"4090",-113.251860907804,39.2506721952614
"4091",-112.751860907804,39.2506721952614
"4092",-112.251860907804,39.2506721952614
"4093",-111.751860907804,39.2506721952614
"4094",-111.251860907804,39.2506721952614
"4095",-110.751860907804,39.2506721952614
"4096",-110.251860907804,39.2506721952614
"4097",-109.751860907804,39.2506721952614
"4098",-109.251860907804,39.2506721952614
"4100",-108.251860907804,39.2506721952614
"4101",-107.751860907804,39.2506721952614
"4104",-106.251860907804,39.2506721952614
"4105",-105.751860907804,39.2506721952614
"4106",-105.251860907804,39.2506721952614
"4108",-104.251860907804,39.2506721952614
"4109",-103.751860907804,39.2506721952614
"4110",-103.251860907804,39.2506721952614
"4111",-102.751860907804,39.2506721952614
"4112",-102.251860907804,39.2506721952614
"4113",-101.751860907804,39.2506721952614
"4114",-101.251860907804,39.2506721952614
"4115",-100.751860907804,39.2506721952614
"4116",-100.251860907804,39.2506721952614
"4117",-99.751860907804,39.2506721952614
"4118",-99.251860907804,39.2506721952614
"4119",-98.751860907804,39.2506721952614
"4120",-98.251860907804,39.2506721952614
"4121",-97.751860907804,39.2506721952614
"4122",-97.251860907804,39.2506721952614
"4123",-96.751860907804,39.2506721952614
"4124",-96.251860907804,39.2506721952614
"4128",-94.251860907804,39.2506721952614
"4129",-93.751860907804,39.2506721952614
"4130",-93.2518609078039,39.2506721952614
"4131",-92.7518609078039,39.2506721952614
"4132",-92.2518609078039,39.2506721952614
"4133",-91.7518609078039,39.2506721952614
"4134",-91.2518609078039,39.2506721952614
"4135",-90.7518609078039,39.2506721952614
"4136",-90.2518609078039,39.2506721952614
"4137",-89.7518609078039,39.2506721952614
"4138",-89.2518609078039,39.2506721952614
"4139",-88.7518609078039,39.2506721952614
"4140",-88.2518609078039,39.2506721952614
"4143",-86.7518609078039,39.2506721952614
"4145",-85.7518609078039,39.2506721952614
"4146",-85.2518609078039,39.2506721952614
"4149",-83.7518609078039,39.2506721952614
"4154",-81.2518609078039,39.2506721952614
"4155",-80.7518609078039,39.2506721952614
"4156",-80.2518609078039,39.2506721952614
"4157",-79.7518609078039,39.2506721952614
"4159",-78.7518609078039,39.2506721952614
"4209",-123.751860907804,38.7506721952614
"4210",-123.251860907804,38.7506721952614
"4215",-120.751860907804,38.7506721952614
"4216",-120.251860907804,38.7506721952614
"4218",-119.251860907804,38.7506721952614
"4219",-118.751860907804,38.7506721952614
"4220",-118.251860907804,38.7506721952614
"4221",-117.751860907804,38.7506721952614
"4222",-117.251860907804,38.7506721952614
"4223",-116.751860907804,38.7506721952614
"4224",-116.251860907804,38.7506721952614
"4225",-115.751860907804,38.7506721952614
"4226",-115.251860907804,38.7506721952614
"4227",-114.751860907804,38.7506721952614
"4228",-114.251860907804,38.7506721952614
"4229",-113.751860907804,38.7506721952614
"4230",-113.251860907804,38.7506721952614
"4231",-112.751860907804,38.7506721952614
"4232",-112.251860907804,38.7506721952614
"4233",-111.751860907804,38.7506721952614
"4234",-111.251860907804,38.7506721952614
"4235",-110.751860907804,38.7506721952614
"4236",-110.251860907804,38.7506721952614
"4237",-109.751860907804,38.7506721952614
"4239",-108.751860907804,38.7506721952614
"4240",-108.251860907804,38.7506721952614
"4242",-107.251860907804,38.7506721952614
