"","y1980","y1981","y1982","y1983","y1984","y1985","y1986","y1987","y1988","y1989","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015"
"383",2,0,1.5,2,0,0,2,2,1,2,2,1,0,2,0,2,2,0,0.5,2,2,0,1.5,0,1.5,2,2,0,1,2,2,0,4,4,4,4
"384",1,2,2,1,0,2,0,2,1,1,3,3,2,2,0,2,2,2,4,2,1,1,0,0,1,0.5,1.5,1.5,1,2,2,0,2,4,2,2
"385",0.5,1.5,2,1.5,2,0,2,2,0.5,3,2,2,1,2,2,2,3,0.5,0,1,2,2,2,2,2,1.5,2,2,3,2,1.5,4,4,0,4,4
"386",0,0,2,2,3,0.5,1,NA,1,0,3,3,2,2,1,0,1,2,2,2,0,3,2.5,0,1,0.5,0.5,2,2,2,1,0,4,NA,NA,NA
"387",NA,NA,NA,NA,NA,NA,NA,1,1,0.5,2,0,0,1.5,2,1.5,1,0,1.5,1.5,2,2,0.5,1,0.5,1.5,0,1.5,2,1,2,1,4,4,4,2
"388",0,0,0,0,2,0,2,2,1,2,2,0,0,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,0,0,4,4,1,1
"389",0,0,0,0,0,1,2,2,1,3,3,2,2,2,0,0.5,1.5,2,2,1,2.5,1.5,2,0.5,0.5,2,2,2,2,2,1.5,0,4,4,4,0
"390",0,0.5,1,2,1,2,0,2,1,0,1,1,2,2,1,1,2,2,2,2,1,2,3,0,0,0,0.5,0,2,2,1,2,4,4,2,2
"391",0,2,1,1,1,0,2,3,3,3,2,2,2,2,0.5,0,2,1,1,1,2,3,2,2,2,0.5,1,2,2,2,0.5,4,4,4,4,0
"392",2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2.5,0,0,0,2,0.5,0.5,1.5,1.5,2,1.5,2,2,2,1,2,0,0,4,4
"393",0,0,1,0,3,0,1,2,2,0,2,1,2,1.5,1,0,1.5,1,2,0.5,2,2.5,1,0.5,1,1,2,2,1.5,1,0,4,4,4,4,4
"394",0,0,1,2,2,1,2,0,2,4,2,2,0,1,4,0,3,2,0,1.5,0.5,1,1,0,2,0.5,2,0,2,2,0,0,4,0,4,4
"395",0,2,0,2,1,0,3.5,1.5,0,4,2,4,0,2,0,2,1.5,3,NA,0,2,1,1,0.5,1.5,0.5,2,2,1.5,2,0.5,4,4,4,4,0
"396",0,2,2,2,2,1,1,0,0,1.5,2,0,2,0.5,0,2,2,2,2,0,1,0.5,2,2,1.5,2,2,2,1,1,1,2,4,2,4,4
"397",2,0.5,2,1,1,1,1,1,0,0.5,1,3,2,2,2,1,1.5,2,2,2,2,1,0.5,2,0,0.5,2,2,0,0.5,2,2,4,4,0,4
"398",0,0,1,0,1,0,1,2,2,0,2.5,2.5,2,2,2.5,0,2,2,1.5,1,0,3,1.5,1,0.5,0.5,0.5,2,2,2,0.5,4,4,4,4,4
"399",1,0.5,2,0.5,0.5,1,1,0,1.5,1,2,1.5,0,2,1,1,2.5,1,2,2,2,2,1.5,2,0,0,2,0,2,2,1,3,4,4,4,4
"400",0.5,4,3,0.5,4,0,0,2,2,2,2,2,2,2,2,0,1,3,2,1.5,1,2,2,0,0.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",1.5,0,0.5,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1.5,0,2,2.5,2,0,0,0,2,2,2,2,0,4,4,4,4,0
"402",NA,NA,NA,2,2,2,2,2,4,2,0,2,0.5,2,2,3,3,2,2,1,0,1,1.5,1,2,2,0.5,2,1.5,0.5,2,4,1,0,4,1
"403",1.5,1,1,0,0,1,1,2,0.5,0,2,2,2,NA,0,1,2,2,NA,0,0,1,1.5,2,2,0,1,2,2,4,1,4,0,3,4,4
"404",1.5,0.5,2,2,0,2,0,0,0,2,0,2,2,1,2,1,4,0,NA,0,1,1,1.5,2,2,2,2,1.5,0,0,0,4,2,1,4,0
"405",2,0,1,1,3,1,0,0,1,4,2,0,2,2,1,0,2,2,2,1,2,1,3,0.5,2,0.5,1,2,2,2,1.5,1,NA,4,4,0
"406",2,0,1,1.5,3,0,0,2,0,NA,3,2,2.5,3,2,0,1,1.5,2,1,2,1,0,0.5,0.5,0,1,1,2,2,0,0,4,0,2,0
"407",1,1,2,2,0,0,0,0.5,2.5,2,2,2,0,1,2,4,1.5,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",0,0,1,1.5,1.5,1,1,0,2,0,3,3,0.5,1.5,3,1,4,0,2,2,1.5,2,0,0.5,0,0,2,2,2,2,0,0,4,4,4,4
"409",NA,NA,NA,NA,NA,NA,NA,NA,1,0.5,3,1,2,1.5,2,0,1,2,2,1.5,1.5,1.5,2,0.5,0.5,0,2.5,1,2,2,1,0,2,4,2,0
"410",1,1,1,1,1.5,1,0,0.5,1,0.5,1,3,1.5,2,0,0,1.5,2,0,0,2,2,1,0.5,2,1,2,2,2,2,0,4,4,4,4,0
"411",0,1,3,1,3,0,1.5,2.5,2,4,3,0,2,3,NA,0,NA,3,2,0,1,0,0,2,1,1,1,0,2,0,1.5,2,2,4,4,0
"412",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,0,1.5,4,3,2,2,2,0,2.5,3,0,3,2,1,2,0,0.5,4,4,4,4,4
"413",0,0.5,2,1.5,1.5,1,1,1,0.5,0.5,2,0.5,0,1.5,1,2,1.5,1,2,1.5,0,2,1.5,2,1.5,2,2,0,1.5,0,1.5,0,0,4,4,2
"414",1,2,1,2,0.5,0,0,2,2.5,2,1.5,2,2,2,0,2,2,2,1,1,2,1.5,0,2,2,2,2,2,1.5,1.5,0,0,2,1,2,0
"415",1.5,1.5,1,2,0,0,1,2,1,1.5,3,2,3,2,0,2,2,2,2,1,2,2,2,2,3,2,2,2,2,0,0,4,0,0,4,2
"416",0.5,1.5,2,NA,2,1.5,2,1.5,0,0.5,1,0,3,0.5,0.5,0.5,2,2,1,1,2,0,0.5,0,1,2,2,0.5,0,1,2,2,4,2,2,4
"417",1,2,2,2,1,1,2,0,4,2,2,2,0,1,1,3,3,0,1,1,0,0,2,2,2,2,2,2,2,0.5,2,4,0,4,0,2
"418",2,0.5,0,0,1,2,0,0,1,2,2,2,2,2,0.5,1,3,2,0,0.5,2,0,1.5,1,0.5,2,0,3,2,2,2,4,4,4,2,4
"419",0,0,0.5,1,1,1,2,2,1.5,0,0.5,1,0,2,2,0,1,1,2,0.5,1.5,2,1,2,1.5,1.5,1.5,2,2,2,0.5,4,2,0,4,2
"420",0,0,2,1,2,2,2.5,2,1,0,1,1,2,1.5,0,0,1.5,1,1,2,3,1,1,0,2,1,1.5,2,1.5,2,0.5,2,4,4,2,0
"421",1,1,2,0.5,1.5,0,2,2,1.5,0,3,2,1.5,1.5,1.5,0,2,1.5,2,2,3,3,2,1,2,0,1.5,2,2,2,1,4,0,4,0,1
"422",2,1,1,2,2,1,2,3,2,4,1,1,4,2.5,1,1,0.5,1,0.5,2,2.5,2,1.5,1,1,0,1,2,2,2,1,4,4,4,4,0
"423",2,0,2,1,3,0,1,2,2,0,1.5,1,0,2.5,1,0.5,1,4,3,2,3.5,2,2,0,2,1,2,2,2,2,0.5,2,4,4,4,0
"424",NA,NA,NA,1,2,0,0,0.5,1,1,2,0.5,1,2,2,1,1,2,2.5,1.5,1.5,2,2,2,2,2,2,2,2,2,0,2,4,4,2,0
"425",0,0,0,1,2,2,1,3,1.5,0,2,1,2,2,1,0,2,2,2,1.5,3,2,1.5,2,2,0,0.5,2,2,4,0,4,4,4,4,0
"426",0,0,3,1.5,3,2,2,2,1,0,1.5,1,1.5,2,0.5,4,0.5,2,2,2,4,1.5,1,1,1.5,0.5,1,1,2,2,1,2,4,4,2,0
"427",2,2,2,2,1.5,1,2,2.5,0,2,4,0,3,NA,2.5,1,2.5,2,4,2,2,1,1,0,3,2,2,1,NA,NA,2,NA,4,0,1,4
"428",0,0,1,0.5,2,1,2,0.5,3,1.5,0,1.5,1,2,2,NA,2,1,1,1,1,0,2,1,4,1,2,2,1,0,2,4,4,0,4,0
"429",0,0,2,1,3,0,2,2,2,4,1,1.5,1.5,2.5,1.5,1,2,3,2,2,1.5,2,0.5,NA,1.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",NA,NA,NA,NA,NA,0,3,0,3,0,2.5,2,1.5,1,2,0,1.5,3,2,0,1,2,2,0,0.5,0,1,1,1.5,2,0,2,4,4,4,4
"431",2,0,2,0.5,2,0,2,0,1,4,3,2,2,1,0,0,1,1,2,1.5,1,2,0.5,2,2,1,1,2,2,2,0,4,0,0,0,4
"432",NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,1,0.5,1,1,1,3,1,2,0,1,1,0.5,1,2,1,2,NA,1,4,4,4,4,2
"433",NA,NA,NA,NA,NA,NA,2,0,1,1,2.5,2,3,1.5,1,0,2.5,1,1,2,0,2,1,2,2,3,0.5,3,0,2.5,1.5,1,4,0,0,4
"434",NA,NA,1,2,2,2,2,0.5,1.5,0,2,0.5,2,2,0,0.5,0,2,2,2,2,0.5,0.5,2,1,0,0,1.5,0.5,1,2,4,4,4,4,4
"435",1,0,2,2,1,2,0,2,1.5,1,2,3,1,2,2,0,2,2,2,1,2,2,2,1,0.5,2,2,2,2,3,2,1,4,4,4,0
"436",0,2,2,0,2,0,1,1,1.5,0,2,1,2,2,2,0,1.5,2,2,0,1.5,1,0.5,0,1.5,0,1,2,2,2,NA,4,4,NA,NA,NA
"437",0.5,0.5,1,0,2.5,0.5,2,2,2,0,4,1.5,3,1.5,2,0,1,3,2,2,3,2,2,1,2,1.5,NA,1,1.5,2,2,4,4,0,4,0
"438",0,1,1,1,1,1,1,2,2,0.5,2,3,1.5,1.5,2,2,3,2,2,0.5,2,2,2,1,0,0.5,2,2,2,2,0.5,4,4,4,4,4
"439",1.5,1.5,1.5,0,0,2,0,NA,0,2,2,0.5,2,1,2,1,1,2,1,0,2,1.5,2,1,1.5,1.5,1,NA,1.5,2,1,4,NA,NA,4,4
"440",0,2,2,2,2,0,3,3,1,2,4,0.5,1.5,2,1,2,3,2,2,1.5,2,1.5,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",NA,NA,NA,0,1,1,2,2,1.5,0.5,1.5,2,2,2,0,1,1,2,2,2,0.5,2,1.5,0,1.5,1.5,1.5,1.5,0.5,2,1.5,0,4,4,0,2
"442",NA,NA,NA,NA,NA,NA,NA,2,1.5,3,3,2,2,2,3,1.5,2,2,2,0.5,1,1,0,2,4,1,2,2,2,0.5,2,4,2,0,4,4
"443",1,0.5,3,0.5,1.5,0.5,2,2,1,3,3,4,2,1.5,2,0,1,2,2,0,2,1,2,0,1,0.5,1.5,2,2,2,0,4,4,2,4,0
"444",0,2,0,2,3,1,2,3,2.5,2,0,3,2,NA,3,0,3,0,NA,0,1.5,1,1.5,2,2,2,2,2,2,1.5,2,4,4,0,4,1
"445",0,1,1.5,2,2,0,0,3,3,NA,0,1,2,1,1,1,2,1,2,0.5,1.5,1,2,1,1.5,2,0.5,2,2,2,1,0,0,1,4,4
"446",0.5,2,2,0.5,2.5,2,0,2,0,1,1,0.5,2,2,2,2,2,2,2,1.5,2,2,1,2,1.5,2,1.5,1,0,2,1,0,2,4,1,4
"447",2,0.5,1.5,1,1,1,2,2,2,1,2,1,1,2,2,1.5,1.5,2,0.5,1.5,2,2,1,0,1,1.5,NA,2,2,2,0,0,4,4,4,2
"448",2,2,0,2,2,2,2,0,0.5,2,0,2,2,1,1.5,4,2,2,2,2,1.5,0.5,1,2,2,2,2.5,2,2,1,1,4,2,4,2,4
"449",0,2,0,2,0,2,3,2,2,1,2,2,1,0.5,0,0,1,1,0.5,0.5,0,1,1.5,0,0.5,1.5,2.5,1.5,0,1.5,2,0,0,0,4,4
"450",1,1,0.5,1,0,2,4,0,1,1.5,2,2,0,0.5,0,2,3,0,2,2,2,0,1,2,1,2,2,1,2,1.5,1.5,2,0,1,4,4
"451",0.5,0.5,0,1,2,0,0,0,0,0,0,1,2,0.5,0,0,0,0.5,0,0,1,2,0,0,0,0,1.5,0.5,1,0,0,0,0,0,0,2
"452",1,NA,1,1,3,0,0,2,0,2,1,0,2.5,0,0,0.5,2,2,2,4,1,0,0,0,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,4,4
"453",0,1.5,0,1.5,0,0,2,0.5,0,1.5,2,3,0,1,0,3,3,3,2,2,0,2,0,3,0,2,2,0,1,1,1,2,0,0,4,4
"454",NA,NA,NA,NA,NA,NA,NA,NA,0,1.5,NA,2,2,1,0,1,1,2,2,2.5,0,1,0.5,0,0.5,1.5,2,0.5,NA,NA,NA,0,0,0,4,0
"455",1.5,0,0,2,3,0,0,2,0,0.5,0,2,1.5,0,0,1,2,2,2,2.5,0.5,1.5,0,0,1,2,1.5,0,2,2,2,0,0,4,2,0
"456",0,1,1,2,1.5,2,2,3,1,0.5,1.5,0.5,1.5,1.5,0,2,1.5,1.5,0.5,3,1.5,1.5,0,0,0.5,2,1.5,2,1.5,2,1.5,0,4,4,2,0
"457",NA,2,1,1.5,2,0,2,2,1,3,2,2,1,0.5,2,1,2.5,0,1,0,2.5,1,1,0.5,0,1,2.5,2,0,2,2,4,4,4,4,2
"458",NA,NA,NA,NA,NA,2,4,2,2,0,0,2,0,1.5,2,2,4,1.5,2,2,2,2,1,0.5,1,2,2,0,2,2,1.5,0,4,4,3,2
"459",0,NA,0,1,2,2,4,0.5,1,1,3,0.5,0.5,0.5,0.5,3,2,3,4,2,1,2,0,0.5,0,1,2,0,1,0.5,0.5,2,4,0,4,4
"460",NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,1,2,0,1,1,2,1,2,2,2.5,3,0,NA,NA,NA,NA,1,1,2,1.5,0,2,0,4,0
"461",1,NA,0,2,4,1,1,3,0,2,2,1.5,1,0,0,2.5,0.5,0.5,1,2,2,0.5,1,1.5,0,0.5,1,1.5,1,1.5,1,3,2,0,2,0
"462",NA,NA,3,1.5,0,0,2,1.5,0,NA,NA,NA,1.5,0.5,0,0,1,2,1.5,2,1,0,1,0,1,1,2,1,3,2,2,0,1,0,0,2
"463",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,1,0.5,0,1,3,1,2,0.5,1.5,0,1,2,2,1,NA,1,0.5,0.5,0,0,4,2,4,0
"464",0.5,0,0.5,1.5,2.5,0,2,2,0.5,1,1.5,2,2,2,0,3,4,1,2,2,0.5,0.5,0,0,1.5,2,1,2,0,1,0.5,0,0,1,2,2
"465",NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,0,0.5,0,2,1,2,2,2,0,4,0,2,0,2,2,0,1.5,0,0,4,1,0,4,4
"466",1.5,0,0,0,3,0,2,2,0,0,0.5,0,1.5,0,0,2,1.5,2,2,2,0.5,0.5,0,1,1.5,2,0,1.5,1.5,2,2,0,1,4,2,2
"467",0,0,0,0,0,0.5,1,2,0.5,0.5,2,0.5,2,0.5,2,2,2,2,1.5,2,1,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,NA,NA,NA,NA,NA,0.5,2.5,3,0.5,2.5,3,1.5,2.5,0.5,0.5,1,2,0,1,1,1,1,2,0,0,1,1,0.5,1,2,0,2,2,4
"469",0.5,0,1,0,0,2,0,1.5,1.5,3,2,1,2,2,0.5,0.5,2,1.5,2,2,1.5,1.5,2,0,0.5,0.5,0.5,2,2,2,2,4,0,0,4,0
"470",0.5,0,2.5,1,1,1,2,2,1,1.5,2,2,2,3,1,4,1,1,2,2,2,2,2,2,2,1.5,2,2,2,2.5,2,4,4,4,4,0
"471",1,1.5,1.5,2,1,1,1,0.5,1,3,3,3,2,3,2,1,1,1,1,2.5,2,2,2,0,2.5,2,2,2,2,2,2,2,2,4,4,0
"472",NA,NA,NA,0,1,0,1,1,0.5,0,1.5,0,2,1,0,0.5,0.5,0.5,2,1.5,2,1.5,1,2,0.5,1.5,3,2,2,2,1,4,4,4,4,0
"473",1,1,1,0.5,0,2,0,1.5,0,3,4,2,3.5,3.5,0,0,0.5,1,2,0,1.5,0.5,0.5,2,0,0,0.5,2,1,2,2,1,1,4,4,0
"474",0,1,1,1,1,1,1,2,1,1.5,2,1.5,2,1,2,1.5,2,2,2,2,2,2,0.5,2,1.5,1.5,2,1,2,2,1,0,4,4,4,2
"475",NA,NA,NA,NA,NA,NA,NA,2,2.5,3,2,2,3,2.5,1.5,3,1.5,2,1,1.5,1.5,3,1,2,2,0,0,2,2,1.5,0.5,0,4,4,NA,NA
"476",2,1.5,2,1,0.5,2,1,2,0,1.5,1.5,1,2,2,0.5,2,0,1.5,2,1,2,2.5,0.5,1,2.5,1,1,1,2,NA,1,0,4,0,4,4
"477",NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,2.5,2,1.5,2.5,2.5,2,4,1.5,2.5,1,0,0.5,0.5,1.5,2,2,1.5,0,2,0,4,2,4,4
"478",NA,NA,NA,2,2.5,1,2,2,1,2,2,1,3,1.5,0,1,2,0,3,4,2,2,0,1,0,NA,2.5,NA,1.5,4,1.5,4,4,4,4,0
"479",NA,NA,NA,0,1,0,1,2,2,0.5,3,1,3,2,2.5,NA,2.5,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,4,0,4,0
"480",NA,0,2,0,2,0,2,4,1,NA,NA,NA,NA,NA,NA,NA,3.5,0.5,2,1,2,0,1,NA,1.5,0,1,1.5,1,0.5,0.5,4,4,2,2,4
"481",1,1,0,1,2,2,2,1,2,2.5,3,0,2,2,0,2,2,0.5,1.5,2,0,2,0,3.5,4,NA,2,0,3,2,0,4,1,4,3,4
"482",2,2,2,2,2,2,1,2,2.5,3,2,1.5,3,1.5,2,0,2,0,1.5,0,1,1,1,0,1,0,1,1.5,1,2,0,2,0,4,4,2
"483",0.5,1,1,1,2,0,3,NA,0,2,2,0,2,1,0,3,0.5,1.5,NA,0,2,2,0,1.5,0,1,0.5,2,2,0,0.5,4,0,4,0,4
"484",NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,2,2,3,0.5,1,1.5,3,1.5,1,2,0.5,2,0,1,0,2.5,0.5,2,1,1.5,0.5,4,1,4,4,4
"485",1,2,0,1,1,1,2,2,0,0.5,3,1,2,2,1.5,2,2,1,1.5,0,2,0,0.5,1.5,1,2,2,2,4,3,2,0,0,4,0,0
"486",0,2.5,3,0,2.5,4,2,2,2.5,3,2,2,1,2,3,2,2.5,0.5,2,1,0,0,0.5,1.5,1,1,2,1,2,1,1.5,4,0,2,4,4
"487",NA,NA,NA,NA,NA,NA,NA,1.5,0,1,1,2,2.5,2.5,2,2.5,2,1.5,2.5,2,2,1.5,0,0,0,2,3,0.5,2,1,0,2,4,0,4,0
"488",1,1,1.5,1.5,1,0,2,2,2,0.5,2,3,2,0,1,3,2,0.5,1.5,1.5,2,2,0,0,1,1.5,1.5,2,2,0,0,4,4,4,2,4
"489",NA,NA,NA,NA,NA,NA,NA,NA,1.5,4,2,1,3.5,0,3,1,1,1,2,1.5,2,1.5,0,2,2,3.5,2,1.5,0.5,0.5,1.5,2,4,2,1,4
"490",NA,NA,NA,NA,1,1,0,1,1,1,1,1,2,2,0,NA,2.5,NA,2,2,0,0,0,0.5,1,1,0.5,0,2,0,0.5,0,NA,NA,NA,NA
"491",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0.5,3,2,1,2,1.5,2,0,3,2,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"492",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2.5,3,1,1,2.5,0,2,1,0,0,1,0,1.5,1,1.5,1.5,2,0.5,1,1,0,0,4,4
"494",0,1,0,0.5,2,1,1,1.5,2,0,2,3,2,1.5,2,2,0,2,2,0,2,2,2,2,1,0.5,1,1,2,2,1,4,0,4,4,2
"495",0,0.5,2,0,2,1.5,2,0.5,1.5,2,2,2,0.5,0.5,2,2,0,1,1.5,2,1,2,2.5,1,1,1,1,1.5,2,1.5,1,2,4,4,4,2
"496",0,0,1,1,1.5,1,0,2,0,0,2,0,1,2,2,1.5,0,0,0,0,2,1,0.5,1,1,2,1,2,1,NA,2,4,4,4,4,2
"497",0,1,0,1,2,1,1,1,1.5,1,2,0,1,2,1.5,2,3,0,0.5,0,2,0,1,2,0,0.5,1,1,2,1,0.5,2,0,4,4,4
"499",1,2,1,1,1,2,1,2,2,3,2,2,0,0.5,2,0.5,2,0,0.5,2,2,0,0.5,1.5,1,1,2,1,0,2,4,1,4,4,4,2
"500",0,1,3,1,1.5,0,1,4,0,0,3,0,2,3,3,2,0,0,1,0,2,0,0,2.5,1,2,0.5,2,0.5,2,1,0,4,2,1,2
"501",NA,NA,NA,NA,NA,NA,NA,NA,0.5,2,3,3,0,1,1.5,1,3,0,1,1,1,1,1,0.5,0,2,1,1,4,2.5,2,3,2,2,4,2
"502",0,0,1,0,2,2,1,0,1,3,2,2,0,0,4,0,3,0,0.5,1,0,0,1,0,2,3,2,1,2,2,2,0,0,4,0,4
"503",NA,2,1.5,0,2.5,2,0,2,0,2,4,0,0,1,0.5,1,4,2,2,0.5,0.5,1,1,0,2,0,3,0.5,1,2,0,2,1,2,0,4
"504",0,0,1,1,2,1,1,1,2,0,1,NA,NA,2,1,2,0,2,2,2,2,2,2,1,0.5,0.5,0.5,1,2,2,1,0,0,2,4,2
"507",0,0,0,0,2.5,1.5,2,2,2,2,2,2,1.5,1,2,1.5,0,1.5,2,0,2,2,1.5,1.5,0,1,1.5,0.5,2,1,1,4,0,2,0,4
"508",NA,NA,NA,NA,NA,1,1,1,1,0,2,2,0,1,0,1,2,0.5,0.5,1,0,0,1,0.5,2,2,1,1.5,1.5,1.5,2,2,2,4,4,4
"509",2,0,2,1,1,0,1,1,0,2,3,0,0.5,0.5,2,3,1,0.5,1.5,0.5,2,2,0,0,0,0,0.5,0.5,2,1.5,0.5,0,2,0,4,0
"510",0.5,0,2,2,2,1,0,4,0,0,3,1,2.5,3,2.5,1.5,1,0,0.5,0,4,1,1,2,1.5,1,2,1.5,2,2,1,1,4,4,4,2
"511",2,NA,2,1.5,2,0,1,0,2,0,1,0.5,2,1,1,2,1,2,2,0.5,0.5,2,3,2,1,0.5,2,1,1,1,1,1,4,4,4,4
"512",NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,0.5,1,1.5,0.5,1.5,1.5,1,1.5,2,1.5,1,0,0,1.5,2,2.5,3,2,1.5,4,4,4,2,2
"513",0,0,1,2,2,2,1,1,3,2,1.5,3,0,0,2,2,0.5,2,2,0,1.5,1,2,0.5,0.5,0.5,0.5,1,2,1,0.5,0,0,4,1,0
"514",0,2,0,0.5,1,1,1,1.5,1,1.5,2,2,2,1,2,2,0,2,2,0,2,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0
"516",2,1,1,2,1,1,1,0,0.5,0,3,4,0,1,0,1,0.5,0.5,0.5,2,2,0.5,1,1,0.5,1.5,1,2,2.5,1,0.5,4,0,4,4,4
"517",NA,NA,NA,1,1,0,1,0,2,2,3,2,0,2,1.5,0.5,3,1,0.5,1.5,0,0,0.5,0,1,2,2,0,0,2,0,4,0,0,0,2
"518",0.5,0,2,1,2,0,0,2,1.5,0,3,2,2,1.5,0.5,1.5,1.5,2,2,2,0,0,1,2,2,2,2,2,2,3,2,2,0,4,4,0
"519",0,0,1,1,2,0.5,1,2,1.5,0.5,1,3,1.5,0.5,0.5,2,0.5,2,1.5,0.5,2,1,1.5,2,2,0,1,1,2,2,1,0,2,4,2,1
"520",NA,NA,NA,NA,NA,NA,NA,0,1,1.5,1.5,4,1,1,2.5,1.5,0.5,2,2,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",NA,NA,NA,NA,NA,NA,NA,2,1,0,2,1,0,2,2.5,1,1,2,2,2,1.5,1,1.5,2,0,0.5,0.5,2,2,1.5,2,4,4,0,0,2
"522",NA,0,1,1.5,0,2,0,0.5,2,0,1,2,1,1,0,1,0.5,1,0,2,0.5,0,2.5,2,2,0,2,2,2,2,1.5,4,4,4,4,3
"524",1,2,2,0,1,2,1,1,2,2,2,0,2,0,0,1.5,0,2,0,2,2,2,2,2,2,1,0,2,0,0,0,0,4,0,3,4
"525",0,0,2,1,1.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,2,2,2,2,2,1,1.5,2,0,1,2,2,2,0,2,4,3,4
"526",NA,NA,NA,NA,NA,NA,NA,0,2,2,2,0,0.5,0,2,0.5,1,2,0,2,2,2,0,2,2,2,1.5,1,0,0.5,0,0,4,0,0,0
"527",NA,NA,NA,NA,NA,NA,0,1.5,2,1.5,0,0,0,1.5,1,NA,NA,NA,NA,NA,1,2,1,1.5,1,1,1,2,2,2,2,2,2,4,4,4
"528",2.5,1,1,0,2,1,1,1,0.5,0,2,1,1,2,0,1,NA,1.5,2,0,2,0,0,0,0,1.5,0,0.5,1,2,0,0,1,4,1,0
"529",NA,NA,1.5,1,1.5,2,0,2,2,0.5,2,3,2,2,2,0,0.5,1,2,1.5,2,NA,0,1,1,2,1.5,2,2.5,0.5,2,4,0,0,0,2
"530",0,2,2,0,1,1,0,1.5,2,0.5,0,2,2,0,1,2,2,0,2,2,1,2,1,0,0,2,2.5,2,0,2,0,4,4,2,4,2
"531",2,1.5,2.5,0,NA,2,0,0.5,0.5,0,0.5,0,0.5,0,2.5,2,2,0,0,2,2,0,2,2,1,0,2,2,2,1,2,4,4,4,4,4
"533",0,0,1.5,0.5,1,2,0,0.5,1.5,0.5,0,0.5,0.5,2,2,1,1.5,1,0.5,2,1,2,2,1,2,0,2,0.5,2,2,2,4,4,2,4,4
"534",2,1,2,1,4,1,0,1,1,1,3,1.5,1,2.5,3,1,0,1,1.5,1.5,3,1.5,2,1,2,2,0.5,2,2,1,1.5,4,4,4,2,2
"535",1,3,2,0.5,2,1,1,2,2.5,3,3,1.5,2,1,2.5,1,2.5,1,1.5,2,1,1,2,1.5,1.5,1,1.5,2,1.5,1,3,2,2,4,4,0
"536",2,2,1.5,0,0,1,1,0.5,0,1,1,1,1,1,2,0,1.5,NA,2,2,1,1.5,1.5,0,1,1,1,1,2,1,1,2,NA,NA,NA,NA
"537",2,2,NA,1.5,0,1,1,1,2,0.5,3,0,0,0.5,0,0,1,3,1,0,1,0,1,0,1,1,2,0,1,1.5,2,4,4,4,2,4
"538",0,1,2,2,0,0,1,2,1,0,3,0,1.5,2,2,2,0,0.5,2,1.5,1,0,1.5,1,1,1,0,1,1,1,1.5,2,1,2,1,0
"539",1,0,1.5,1,1,0,2,0,2,1,2,1.5,3,1.5,0.5,0,2,1,2.5,2,1.5,1.5,0.5,0,0,2,2,2,1,0,1,4,4,0,0,4
"540",NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,2,2,3,2,0,1,1,1,2,1,2,0.5,0,1,0.5,1.5,2,2,2,0,2,4,2,0
"541",2,2,2,0,0,2,2,1,0.5,2,4,1.5,0.5,2,3,2,0,0,2,0,4,0,0.5,NA,3,1,1.5,1.5,1.5,0.5,1,2,2,4,4,0
"542",NA,1,NA,2,0,2,2,2,0,0,2,1.5,1,1,2,0,1,NA,1,2,1,0,1,2,2,1,1,1.5,1,0,0,1,4,1,2,1
"543",0,1,1.5,1,4,2,0,2.5,0.5,0.5,1,0,1,1,2,0,0.5,0.5,1.5,1.5,2,1,0,NA,3,1,0.5,2,1.5,0,2,4,4,1,4,0
